uf_sigla,cod_regsaud,regiao_saude_pad,ano,mes,quantidade
CE,23011,11ª REGIAO SOBRAL,2020,09,787
RN,24008,8ª REGIAO DE SAUDE - ACU,2020,09,137
RS,43003,REGIAO 03,2020,09,436
PR,41013,13ª RS CIANORTE,2020,09,153
SP,35052,SUL - BARRETOS,2020,09,126
AC,12003,JURUA E TARAUACA/ENVIRA,2020,09,433
MG,31099,TEOFILO OTONI / MALACACHETA,2020,09,282
GO,52012,RIO VERMELHO,2020,09,201
RR,14002,SUL,2020,09,113
MA,21019,ZE DOCA,2020,09,434
RS,43020,REGIAO 20,2020,09,170
RJ,33008,NORTE,2020,09,1000
RS,43010,REGIAO 10,2020,09,2066
SP,35011,ALTO DO TIETE,2020,09,3416
SC,42015,CARBONIFERA,2020,09,448
MG,31017,BETIM,2020,09,758
MG,31079,CONSELHEIRO LAFAIETE,2020,09,177
MG,31047,SAO JOAO NEPOMUCENO / BICAS,2020,09,78
TO,17008,AMOR PERFEITO,2020,09,162
AL,27009,9ª REGIAO DE SAUDE,2020,09,295
PR,41007,7ª RS PATO BRANCO,2020,09,322
CE,23021,21ª REGIAO JUAZEIRO DO NORTE,2020,09,564
PR,41003,3ª RS PONTA GROSSA,2020,09,746
GO,52013,SAO PATRICIO I,2020,09,174
RO,11001,VALE DO JAMARI,2020,09,298
PR,41012,12ª RS UMUARAMA,2020,09,320
MG,31053,JANUARIA,2020,09,101
SC,42013,SERRA CATARINENSE,2020,09,337
PR,41001,1ª RS PARANAGUA,2020,09,332
RS,43011,REGIAO 11,2020,09,248
MG,31045,MURIAE,2020,09,150
BA,29006,FEIRA DE SANTANA,2020,09,1224
MG,31057,PATOS DE MINAS,2020,09,257
MG,31044,LEOPOLDINA / CATAGUASES,2020,09,147
PE,26002,ARCOVERDE,2020,09,535
RS,43001,REGIAO 01,2020,09,414
MG,31088,OLIVEIRA/SANTO ANTONIO DO AMPARO,2020,09,81
MG,31003,ITAJUBA,2020,09,186
CE,23009,9ª REGIAO RUSSAS,2020,09,198
MG,31077,JOAO PINHEIRO,2020,09,86
MG,31048,UBA,2020,09,243
MG,31027,TURMALINA/MINAS NOVAS/CAPELINHA,2020,09,121
AL,27007,7ª REGIAO DE SAUDE,2020,09,652
RO,11003,CENTRAL,2020,09,427
MG,31026,DIAMANTINA,2020,09,139
CE,23018,18ª REGIAO IGUATU,2020,09,306
SC,42011,NORDESTE,2020,09,803
PR,41005,5ª RS GUARAPUAVA,2020,09,556
BA,29016,JUAZEIRO,2020,09,687
ES,32005,CENTRAL NORTE,2020,09,1105
BA,29005,CRUZ DAS ALMAS,2020,09,252
PA,15011,TOCANTINS,2020,09,1041
MA,21004,BARRA DO CORDA,2020,09,381
MG,31015,SAO JOAO DEL REI,2020,09,199
RO,11002,CAFE,2020,09,219
AM,13007,REGIONAL JURUA,2020,09,223
MT,51004,CENTRO NORTE,2020,09,101
PI,22010,VALE DO SAMBITO,2020,09,94
RN,24007,7ª REGIAO DE SAUDE - METROPOLITANA,2020,09,1425
SP,35073,JUNDIAI,2020,09,884
RJ,33007,NOROESTE,2020,09,333
BA,29022,SANTO ANTONIO DE JESUS,2020,09,408
SP,35072,REGIAO METROPOLITANA DE CAMPINAS,2020,09,3002
RS,43030,REGIAO 30,2020,09,135
RO,11005,ZONA DA MATA,2020,09,151
BA,29011,ITABERABA,2020,09,273
PR,41020,20ª RS TOLEDO,2020,09,431
MT,51016,VALE DOS ARINOS,2020,09,70
SP,35151,CATANDUVA,2020,09,267
MG,31083,BOCAIUVA,2020,09,89
SC,42003,XANXERE,2020,09,237
SP,35174,VALE DO PARAIBA/REGIAO SERRANA,2020,09,622
PE,26010,RECIFE,2020,09,4417
MT,51011,OESTE MATOGROSSENSE,2020,09,243
AC,12002,BAIXO ACRE E PURUS,2020,09,747
PB,25011,11ª REGIAO,2020,09,98
MG,31028,BOM DESPACHO,2020,09,112
RS,43027,REGIAO 27,2020,09,204
RS,43014,REGIAO 14,2020,09,209
SP,35114,EXTREMO OESTE PAULISTA,2020,09,85
PB,25009,9ª REGIAO,2020,09,208
AM,13005,BAIXO AMAZONAS,2020,09,380
MA,21018,VIANA,2020,09,380
MG,31035,CORONEL FABRICIANO/TIMOTEO,2020,09,207
SP,35154,FERNANDOPOLIS,2020,09,91
MG,31067,PADRE PARAISO,2020,09,72
BA,29020,SALVADOR,2020,09,2955
SP,35113,ALTO CAPIVARI,2020,09,54
CE,23012,12ª REGIAO ACARAU,2020,09,307
RS,43028,REGIAO 28,2020,09,313
MA,21002,BACABAL,2020,09,351
SP,35093,MARILIA,2020,09,369
SP,35161,ITAPETININGA,2020,09,500
ES,32002,METROPOLITANA,2020,09,2634
SP,35034,CORACAO DO DRS III,2020,09,381
MG,31036,GOVERNADOR VALADARES,2020,09,399
MA,21001,ACAILANDIA,2020,09,392
CE,23020,20ª REGIAO CRATO,2020,09,424
SP,35102,LIMEIRA,2020,09,309
PE,26003,CARUARU,2020,09,1581
RS,43026,REGIAO 26,2020,09,169
MG,31085,TAIOBEIRAS,2020,09,143
SP,35131,HORIZONTE VERDE,2020,09,376
PA,15010,TAPAJOS,2020,09,344
MG,31034,CARATINGA,2020,09,203
SC,42017,VALE DO ITAPOCU,2020,09,347
GO,52015,SUDOESTE I,2020,09,481
PB,25012,12ª REGIAO,2020,09,222
GO,52009,OESTE I,2020,09,114
PE,26005,GOIANA,2020,09,342
BA,29003,BRUMADO,2020,09,417
MG,31094,ALMENARA/JACINTO,2020,09,148
SP,35091,ADAMANTINA,2020,09,120
RR,14001,CENTRO NORTE,2020,09,1007
MG,31031,ITAUNA,2020,09,114
MG,31081,SANTA MARIA DO SUACUI,2020,09,38
SP,35157,VOTUPORANGA,2020,09,183
BA,29014,JACOBINA,2020,09,412
RS,43015,REGIAO 15,2020,09,209
RO,11007,VALE DO GUAPORE,2020,09,44
MS,50002,CORUMBA,2020,09,184
PA,15012,XINGU,2020,09,538
MG,31006,POCOS DE CALDAS,2020,09,202
SP,35021,CENTRAL DO DRS II,2020,09,260
CE,23004,4ª REGIAO BATURITE,2020,09,145
SP,35142,MANTIQUEIRA,2020,09,260
CE,23017,17ª REGIAO ICO,2020,09,168
PI,22002,CHAPADA DAS MANGABEIRAS,2020,09,259
MG,31090,LIMA DUARTE,2020,09,56
SP,35051,NORTE - BARRETOS,2020,09,252
MT,51008,NOROESTE MATOGROSSENSE,2020,09,197
MG,31050,CORACAO DE JESUS,2020,09,38
AL,27006,6ª REGIAO DE SAUDE,2020,09,229
PB,25001,1ª REGIAO MATA ATLANTICA,2020,09,1598
BA,29001,ALAGOINHAS,2020,09,521
MG,31019,CURVELO,2020,09,181
SP,35062,BAURU,2020,09,635
TO,17003,SUDESTE,2020,09,99
RN,24003,3ª REGIAO DE SAUDE - JOAO CAMARA,2020,09,410
PA,15006,METROPOLITANA I,2020,09,2293
MG,31093,PIUMHI,2020,09,61
SP,35016,SAO PAULO,2020,09,12157
PB,25013,13ª REGIAO,2020,09,67
PB,25010,10ª REGIAO,2020,09,135
SP,35032,CENTRO OESTE DO DRS III,2020,09,107
MT,51002,BAIXADA CUIABANA,2020,09,1310
MT,51005,GARCAS ARAGUAIA,2020,09,187
SP,35132,AQUIFERO GUARANI,2020,09,771
SP,35111,ALTA PAULISTA,2020,09,122
RN,24001,1ª REGIAO DE SAUDE - SAO JOSE DE MIPIBU,2020,09,462
SE,28001,ARACAJU,2020,09,927
MG,31076,MANGA,2020,09,79
PR,41014,14ª RS PARANAVAI,2020,09,237
TO,17001,MEDIO NORTE ARAGUAIA,2020,09,374
CE,23008,8ª REGIAO QUIXADA,2020,09,327
MG,31024,SETE LAGOAS,2020,09,361
PI,22007,TABULEIROS DO ALTO PARNAIBA,2020,09,72
MS,50001,CAMPO GRANDE,2020,09,1786
MA,21008,IMPERATRIZ,2020,09,766
MG,31064,ARACUAI,2020,09,72
MG,31073,ITUIUTABA,2020,09,162
BA,29018,PORTO SEGURO,2020,09,509
MG,31091,CASSIA,2020,09,44
SP,35074,CIRCUITO DAS AGUAS,2020,09,113
TO,17006,CAPIM DOURADO,2020,09,492
SP,35071,BRAGANCA,2020,09,459
MA,21005,CAXIAS,2020,09,426
TO,17007,CANTAO,2020,09,142
MG,31062,AGUAS FORMOSAS,2020,09,70
TO,17004,CERRADO TOCANTINS ARAGUAIA,2020,09,187
SP,35172,CIRCUITO DA FE E VALE HISTORICO,2020,09,430
PA,15013,MARAJO I,2020,09,360
SP,35163,SOROCABA,2020,09,1755
SP,35143,RIO PARDO,2020,09,183
GO,52017,SUL,2020,09,262
AL,27010,10ª REGIAO DE SAUDE,2020,09,184
MA,21007,CODO,2020,09,403
MT,51015,VALE DO PEIXOTO,2020,09,133
MG,31086,DIVINOPOLIS,2020,09,350
MG,31013,BARBACENA,2020,09,177
RS,43004,REGIAO 04,2020,09,194
BA,29026,TEIXEIRA DE FREITAS,2020,09,543
GO,52004,ENTORNO SUL,2020,09,1034
RS,43005,REGIAO 05,2020,09,219
CE,23016,16ª REGIAO CAMOCIM,2020,09,193
MG,31037,IPATINGA,2020,09,412
RJ,33001,BAIA DA ILHA GRANDE,2020,09,287
MG,31001,ALFENAS / MACHADO,2020,09,276
PR,41017,17ª RS LONDRINA,2020,09,915
PI,22003,COCAIS,2020,09,489
SP,35041,BAIXADA SANTISTA,2020,09,1813
RS,43016,REGIAO 16,2020,09,203
SP,35103,PIRACICABA,2020,09,586
CE,23022,22ª REGIAO CASCAVEL,2020,09,334
RO,11004,MADEIRA-MAMORE,2020,09,820
SP,35061,VALE DO JURUMIRIM,2020,09,311
MG,31046,SANTOS DUMONT,2020,09,47
SP,35033,NORTE DO DRS III,2020,09,121
PA,15014,MARAJO II,2020,09,721
PE,26011,SALGUEIRO,2020,09,175
SC,42008,MEIO OESTE,2020,09,217
AL,27008,8ª REGIAO DE SAUDE,2020,09,192
MG,31074,PATROCINIO / MONTE CARMELO,2020,09,175
PR,41010,10ª RS CASCAVEL,2020,09,675
MG,31012,VARGINHA,2020,09,194
MG,31025,VESPASIANO,2020,09,313
MG,31066,NANUQUE,2020,09,62
PB,25002,2ª REGIAO,2020,09,337
SP,35171,ALTO VALE DO PARAIBA,2020,09,1131
MG,31018,CONTAGEM,2020,09,844
MT,51009,NORTE ARAGUAIA KARAJA,2020,09,28
RJ,33009,SERRANA,2020,09,900
MG,31070,ARAXA,2020,09,207
AC,12001,ALTO ACRE,2020,09,111
GO,52007,NORDESTE II,2020,09,117
MA,21009,ITAPECURU MIRIM,2020,09,509
SC,42007,GRANDE FLORIANOPOLIS,2020,09,1350
PE,26001,AFOGADOS DA INGAZEIRA,2020,09,237
CE,23013,13ª REGIAO TIANGUA,2020,09,464
PI,22004,ENTRE RIOS,2020,09,1431
BA,29004,CAMACARI,2020,09,656
SC,42005,FOZ DO RIO ITAJAI,2020,09,909
PB,25003,3ª REGIAO,2020,09,251
SP,35095,TUPA,2020,09,98
MG,31096,ITAMBACURI,2020,09,47
PB,25014,14ª REGIAO,2020,09,222
GO,52016,SUDOESTE II,2020,09,266
SC,42002,OESTE,2020,09,498
MG,31032,PARA DE MINAS,2020,09,298
SP,35115,PONTAL DO PARANAPANEMA,2020,09,69
AL,27004,4ª REGIAO DE SAUDE,2020,09,158
GO,52018,SAO PATRICIO II,2020,09,191
MG,31011,TRES PONTAS,2020,09,140
MG,31010,TRES CORACOES,2020,09,121
SP,35121,VALE DO RIBEIRA,2020,09,347
AP,16003,AREA SUDOESTE,2020,09,321
MT,51014,TELES PIRES,2020,09,758
RJ,33003,CENTRO-SUL,2020,09,315
MG,31042,CARANGOLA,2020,09,116
GO,52005,ESTRADA DE FERRO,2020,09,329
CE,23015,15ª REGIAO CRATEUS,2020,09,288
PR,41004,4ª RS IRATI,2020,09,157
MT,51010,NORTE MATOGROSSENSE,2020,09,99
PE,26004,GARANHUNS,2020,09,668
SE,28006,NOSSA SENHORA DO SOCORRO,2020,09,374
MA,21003,BALSAS,2020,09,323
PE,26007,OURICURI,2020,09,488
RN,24002,2ª REGIAO DE SAUDE - MOSSORO,2020,09,454
CE,23010,10ª REGIAO LIMOEIRO DO NORTE,2020,09,208
PR,41015,15ª RS MARINGA,2020,09,837
SP,35152,SANTA FE DO SUL,2020,09,46
BA,29007,GUANAMBI,2020,09,438
TO,17005,ILHA DO BANANAL,2020,09,211
RS,43023,REGIAO 23,2020,09,601
MG,31041,ALEM  PARAIBA,2020,09,48
AL,27001,1ª REGIAO DE SAUDE,2020,09,1587
BA,29017,PAULO AFONSO,2020,09,337
PE,26008,PALMARES,2020,09,641
AM,13002,RIO NEGRO E SOLIMOES,2020,09,498
PI,22008,VALE DO CANINDE,2020,09,115
PE,26012,SERRA TALHADA,2020,09,318
RN,24006,6ª REGIAO DE SAUDE - PAU DOS FERROS,2020,09,260
GO,52011,PIRINEUS,2020,09,608
PA,15002,BAIXO AMAZONAS,2020,09,1363
MG,31049,BRASILIA DE MINAS/SAO FRANCISCO,2020,09,258
PR,41009,9ª RS FOZ DO IGUACU,2020,09,525
RS,43008,REGIAO 08,2020,09,812
MG,31089,CAMPO BELO,2020,09,82
SC,42014,EXTREMO SUL CATARINENSE,2020,09,230
BA,29025,SERRINHA,2020,09,659
MG,31055,PIRAPORA,2020,09,172
MT,51001,ALTO TAPAJOS,2020,09,145
SC,42012,PLANALTO NORTE,2020,09,397
TO,17002,BICO DO PAPAGAIO,2020,09,239
SP,35083,ALTA MOGIANA,2020,09,86
MG,31002,GUAXUPE,2020,09,126
SP,35101,ARARAS,2020,09,307
CE,23019,19ª REGIAO BREJO SANTO,2020,09,234
SP,35104,RIO CLARO,2020,09,227
AM,13006,REGIONAL PURUS,2020,09,210
RJ,33005,METROPOLITANA I,2020,09,9693
SC,42004,ALTO VALE DO ITAJAI,2020,09,357
AM,13008,TRIANGULO,2020,09,301
RS,43007,REGIAO 07,2020,09,777
MG,31092,PASSOS,2020,09,186
SP,35153,JALES,2020,09,87
MT,51006,MEDIO ARAGUAIA,2020,09,168
SP,35022,LAGOS DO DRS II,2020,09,161
GO,52006,NORDESTE I,2020,09,48
PB,25008,8ª REGIAO,2020,09,118
MG,31097,JUIZ DE FORA,2020,09,517
AM,13003,RIO MADEIRA,2020,09,296
PE,26009,PETROLINA,2020,09,700
MG,31023,JOAO MONLEVADE,2020,09,115
MA,21013,ROSARIO,2020,09,435
CE,23007,7ª REGIAO ARACATI,2020,09,135
GO,52008,NORTE,2020,09,150
AP,16001,AREA CENTRAL,2020,09,841
RN,24005,5ª REGIAO DE SAUDE - SANTA CRUZ,2020,09,218
PI,22001,CARNAUBAIS,2020,09,158
RS,43009,REGIAO 09,2020,09,356
MG,31098,SALINAS,2020,09,67
RS,43025,REGIAO 25,2020,09,318
PA,15007,METROPOLITANA II,2020,09,469
SP,35081,TRES COLINAS,2020,09,458
BA,29027,VALENCA,2020,09,309
GO,52001,CENTRAL,2020,09,2041
MG,31061,VICOSA,2020,09,136
MS,50003,DOURADOS,2020,09,1137
AP,16002,AREA NORTE,2020,09,113
MG,31072,UBERABA,2020,09,405
RS,43021,REGIAO 21,2020,09,758
MG,31082,SAO GOTARDO,2020,09,108
MA,21016,SAO LUIS,2020,09,1787
SP,35031,CENTRAL DO DRS III,2020,09,273
SP,35133,VALE DAS CACHOEIRAS,2020,09,130
CE,23003,3ª REGIAO MARACANAU,2020,09,636
PE,26006,LIMOEIRO,2020,09,656
AM,13001,"MANAUS, ENTORNO E ALTO RIO NEGRO",2020,09,3677
MG,31058,UNAI,2020,09,301
MG,31065,ITAOBIM,2020,09,64
RJ,33004,MEDIO PARAIBA,2020,09,846
SP,35065,LINS,2020,09,149
MG,31030,FORMIGA,2020,09,94
BA,29019,RIBEIRA DO POMBAL,2020,09,250
MT,51012,SUDOESTE MATOGROSSENSE,2020,09,163
PI,22005,PLANICIE LITORANEA,2020,09,384
MA,21010,PEDREIRAS,2020,09,272
SP,35015,GRANDE ABC,2020,09,2550
MG,31051,FRANCISCO SA,2020,09,60
PR,41018,18ª RS CORNELIO PROCOPIO,2020,09,210
MT,51007,MEDIO NORTE MATOGROSSENSE,2020,09,336
MG,31009,SAO SEBASTIAO DO PARAISO,2020,09,109
RJ,33006,METROPOLITANA II,2020,09,1691
SC,42009,ALTO VALE DO RIO DO PEIXE,2020,09,334
PA,15009,RIO CAETES,2020,09,700
MG,31040,RESPLENDOR,2020,09,90
SP,35064,JAU,2020,09,261
MS,50004,TRES LAGOAS,2020,09,315
RS,43017,REGIAO 17,2020,09,404
PR,41019,19ª RS JACAREZINHO,2020,09,300
AL,27002,2ª REGIAO DE SAUDE,2020,09,194
SP,35141,BAIXA MOGIANA,2020,09,294
BA,29009,ILHEUS,2020,09,298
RS,43013,REGIAO 13,2020,09,199
PI,22011,VALE DOS RIOS PIAUI E ITAUEIRAS,2020,09,228
PA,15008,METROPOLITANA III,2020,09,1148
SC,42006,MEDIO VALE DO ITAJAI,2020,09,857
BA,29012,ITABUNA,2020,09,452
RS,43019,REGIAO 19,2020,09,109
GO,52003,ENTORNO NORTE,2020,09,309
SE,28003,ITABAIANA,2020,09,269
SP,35012,FRANCO DA ROCHA,2020,09,668
SC,42016,LAGUNA,2020,09,395
BA,29024,SENHOR DO BONFIM,2020,09,339
MG,31084,MONTES CLAROS,2020,09,552
PA,15003,CARAJAS,2020,09,1262
MG,31059,MANHUACU,2020,09,377
MG,31068,PEDRA AZUL,2020,09,60
MG,31022,OURO PRETO,2020,09,191
MG,31078,CONGONHAS,2020,09,134
BA,29026,TEIXEIRA DE FREITAS,2020,08,539
RS,43013,REGIAO 13,2020,08,222
AL,27010,10ª REGIAO DE SAUDE,2020,08,178
MG,31011,TRES PONTAS,2020,08,118
AL,27005,5ª REGIAO DE SAUDE,2020,08,231
MG,31023,JOAO MONLEVADE,2020,08,110
RS,43028,REGIAO 28,2020,08,330
CE,23015,15ª REGIAO CRATEUS,2020,08,302
MT,51007,MEDIO NORTE MATOGROSSENSE,2020,08,327
SP,35071,BRAGANCA,2020,08,441
AL,27009,9ª REGIAO DE SAUDE,2020,08,300
BA,29005,CRUZ DAS ALMAS,2020,08,237
PR,41002,2ª RS METROPOLITANA,2020,08,3524
MG,31028,BOM DESPACHO,2020,08,107
PE,26008,PALMARES,2020,08,595
BA,29004,CAMACARI,2020,08,656
SP,35092,ASSIS,2020,08,199
PA,15007,METROPOLITANA II,2020,08,482
PA,15011,TOCANTINS,2020,08,979
MA,21018,VIANA,2020,08,338
RS,43024,REGIAO 24,2020,08,122
PE,26009,PETROLINA,2020,08,755
PB,25006,6ª REGIAO,2020,08,256
MT,51006,MEDIO ARAGUAIA,2020,08,165
PI,22003,COCAIS,2020,08,484
MG,31042,CARANGOLA,2020,08,139
SP,35121,VALE DO RIBEIRA,2020,08,278
MG,31071,FRUTAL / ITURAMA,2020,08,157
MG,31082,SAO GOTARDO,2020,08,103
SP,35104,RIO CLARO,2020,08,220
RS,43026,REGIAO 26,2020,08,170
BA,29015,JEQUIE,2020,08,537
RS,43003,REGIAO 03,2020,08,479
SE,28003,ITABAIANA,2020,08,266
AL,27002,2ª REGIAO DE SAUDE,2020,08,213
SP,35161,ITAPETININGA,2020,08,492
PR,41011,11ª RS CAMPO MOURAO,2020,08,341
SC,42002,OESTE,2020,08,483
RR,14001,CENTRO NORTE,2020,08,967
SC,42001,EXTREMO OESTE,2020,08,183
SP,35174,VALE DO PARAIBA/REGIAO SERRANA,2020,08,631
MG,31059,MANHUACU,2020,08,332
MG,31051,FRANCISCO SA,2020,08,67
CE,23022,22ª REGIAO CASCAVEL,2020,08,361
PE,26001,AFOGADOS DA INGAZEIRA,2020,08,185
RN,24004,4ª REGIAO DE SAUDE - CAICO,2020,08,274
AL,27008,8ª REGIAO DE SAUDE,2020,08,166
SP,35163,SOROCABA,2020,08,1769
SP,35063,POLO CUESTA,2020,08,297
MT,51012,SUDOESTE MATOGROSSENSE,2020,08,152
GO,52017,SUL,2020,08,274
RS,43001,REGIAO 01,2020,08,374
SP,35132,AQUIFERO GUARANI,2020,08,843
RS,43004,REGIAO 04,2020,08,187
RS,43010,REGIAO 10,2020,08,2068
RO,11005,ZONA DA MATA,2020,08,179
RS,43017,REGIAO 17,2020,08,393
GO,52006,NORDESTE I,2020,08,44
RN,24008,8ª REGIAO DE SAUDE - ACU,2020,08,165
MT,51015,VALE DO PEIXOTO,2020,08,160
SP,35101,ARARAS,2020,08,316
SP,35032,CENTRO OESTE DO DRS III,2020,08,124
MG,31022,OURO PRETO,2020,08,176
RJ,33006,METROPOLITANA II,2020,08,1788
AP,16003,AREA SUDOESTE,2020,08,293
TO,17001,MEDIO NORTE ARAGUAIA,2020,08,444
MG,31006,POCOS DE CALDAS,2020,08,201
AL,27003,3ª REGIAO DE SAUDE,2020,08,257
MT,51008,NOROESTE MATOGROSSENSE,2020,08,184
BA,29006,FEIRA DE SANTANA,2020,08,1198
SP,35073,JUNDIAI,2020,08,778
MG,31037,IPATINGA,2020,08,388
SP,35133,VALE DAS CACHOEIRAS,2020,08,122
BA,29027,VALENCA,2020,08,333
AL,27007,7ª REGIAO DE SAUDE,2020,08,684
PR,41020,20ª RS TOLEDO,2020,08,408
BA,29016,JUAZEIRO,2020,08,722
SP,35065,LINS,2020,08,127
PR,41001,1ª RS PARANAGUA,2020,08,349
ES,32002,METROPOLITANA,2020,08,2594
SC,42014,EXTREMO SUL CATARINENSE,2020,08,239
TO,17007,CANTAO,2020,08,170
PI,22005,PLANICIE LITORANEA,2020,08,372
MG,31055,PIRAPORA,2020,08,146
SC,42008,MEIO OESTE,2020,08,219
TO,17008,AMOR PERFEITO,2020,08,165
RS,43025,REGIAO 25,2020,08,310
SC,42015,CARBONIFERA,2020,08,468
CE,23016,16ª REGIAO CAMOCIM,2020,08,185
AM,13001,"MANAUS, ENTORNO E ALTO RIO NEGRO",2020,08,3645
MG,31040,RESPLENDOR,2020,08,101
CE,23021,21ª REGIAO JUAZEIRO DO NORTE,2020,08,539
CE,23017,17ª REGIAO ICO,2020,08,147
SP,35081,TRES COLINAS,2020,08,396
MG,31074,PATROCINIO / MONTE CARMELO,2020,08,179
MA,21015,SAO JOAO DOS PATOS,2020,08,311
MG,31096,ITAMBACURI,2020,08,39
SP,35094,OURINHOS,2020,08,198
MG,31002,GUAXUPE,2020,08,133
MG,31007,POUSO ALEGRE,2020,08,496
MG,31018,CONTAGEM,2020,08,850
MG,31048,UBA,2020,08,283
SP,35102,LIMEIRA,2020,08,347
SP,35052,SUL - BARRETOS,2020,08,147
CE,23004,4ª REGIAO BATURITE,2020,08,130
PA,15002,BAIXO AMAZONAS,2020,08,1295
AP,16002,AREA NORTE,2020,08,118
MA,21007,CODO,2020,08,402
SP,35151,CATANDUVA,2020,08,255
AM,13006,REGIONAL PURUS,2020,08,226
CE,23008,8ª REGIAO QUIXADA,2020,08,333
PE,26010,RECIFE,2020,08,4307
GO,52014,SERRA DA MESA,2020,08,123
MS,50004,TRES LAGOAS,2020,08,340
GO,52015,SUDOESTE I,2020,08,481
SC,42003,XANXERE,2020,08,258
BA,29020,SALVADOR,2020,08,2990
MG,31003,ITAJUBA,2020,08,192
RJ,33002,BAIXADA LITORANEA,2020,08,895
SP,35051,NORTE - BARRETOS,2020,08,240
GO,52010,OESTE II,2020,08,126
PE,26011,SALGUEIRO,2020,08,188
MG,31016,BELO HORIZONTE/ NOVA LIMA/ CAETE,2020,08,3124
PE,26007,OURICURI,2020,08,431
MG,31038,MANTENA,2020,08,71
TO,17004,CERRADO TOCANTINS ARAGUAIA,2020,08,196
MG,31001,ALFENAS / MACHADO,2020,08,264
PA,15009,RIO CAETES,2020,08,670
RJ,33005,METROPOLITANA I,2020,08,9823
MT,51005,GARCAS ARAGUAIA,2020,08,189
MG,31017,BETIM,2020,08,818
MG,31060,PONTE NOVA,2020,08,172
MG,31058,UNAI,2020,08,300
RS,43016,REGIAO 16,2020,08,203
BA,29012,ITABUNA,2020,08,396
MT,51011,OESTE MATOGROSSENSE,2020,08,252
MG,31098,SALINAS,2020,08,65
PI,22009,VALE DO RIO GUARIBAS,2020,08,357
PR,41019,19ª RS JACAREZINHO,2020,08,310
BA,29003,BRUMADO,2020,08,393
SP,35155,SAO JOSE DO RIO PRETO,2020,08,662
MG,31012,VARGINHA,2020,08,204
RN,24005,5ª REGIAO DE SAUDE - SANTA CRUZ,2020,08,203
RN,24001,1ª REGIAO DE SAUDE - SAO JOSE DE MIPIBU,2020,08,440
PB,25005,5ª REGIAO,2020,08,111
MG,31035,CORONEL FABRICIANO/TIMOTEO,2020,08,183
RR,14002,SUL,2020,08,126
BA,29011,ITABERABA,2020,08,235
SC,42012,PLANALTO NORTE,2020,08,421
BA,29009,ILHEUS,2020,08,292
SC,42004,ALTO VALE DO ITAJAI,2020,08,328
RJ,33004,MEDIO PARAIBA,2020,08,800
SP,35083,ALTA MOGIANA,2020,08,100
PE,26012,SERRA TALHADA,2020,08,304
AL,27001,1ª REGIAO DE SAUDE,2020,08,1518
MG,31061,VICOSA,2020,08,134
MA,21013,ROSARIO,2020,08,443
GO,52018,SAO PATRICIO II,2020,08,178
RS,43029,REGIAO 29,2020,08,224
SE,28006,NOSSA SENHORA DO SOCORRO,2020,08,439
PE,26005,GOIANA,2020,08,330
BA,29018,PORTO SEGURO,2020,08,493
MG,31093,PIUMHI,2020,08,60
MT,51003,ARAGUAIA XINGU,2020,08,112
PA,15010,TAPAJOS,2020,08,408
RS,43015,REGIAO 15,2020,08,170
MT,51009,NORTE ARAGUAIA KARAJA,2020,08,31
PR,41014,14ª RS PARANAVAI,2020,08,237
MT,51001,ALTO TAPAJOS,2020,08,135
MG,31075,UBERLANDIA / ARAGUARI,2020,08,915
GO,52008,NORTE,2020,08,130
MS,50003,DOURADOS,2020,08,1050
BA,29023,SEABRA,2020,08,185
SP,35114,EXTREMO OESTE PAULISTA,2020,08,58
PB,25004,4ª REGIAO,2020,08,110
RS,43030,REGIAO 30,2020,08,107
PE,26006,LIMOEIRO,2020,08,597
SP,35012,FRANCO DA ROCHA,2020,08,697
RN,24007,7ª REGIAO DE SAUDE - METROPOLITANA,2020,08,1427
MG,31094,ALMENARA/JACINTO,2020,08,149
MA,21019,ZE DOCA,2020,08,388
PB,25008,8ª REGIAO,2020,08,105
SP,35033,NORTE DO DRS III,2020,08,113
AP,16001,AREA CENTRAL,2020,08,785
MG,31080,PECANHA/SAO JOAO EVANGELISTA,2020,08,54
PR,41010,10ª RS CASCAVEL,2020,08,627
MG,31057,PATOS DE MINAS,2020,08,231
PA,15004,LAGO DE TUCURUI,2020,08,549
PI,22008,VALE DO CANINDE,2020,08,117
MG,31008,SAO LOURENCO,2020,08,192
RJ,33008,NORTE,2020,08,1041
MA,21017,TIMON,2020,08,322
RO,11004,MADEIRA-MAMORE,2020,08,826
SP,35041,BAIXADA SANTISTA,2020,08,1687
SP,35112,ALTA SOROCABANA,2020,08,361
AM,13009,ALTO SOLIMOES,2020,08,567
MG,31034,CARATINGA,2020,08,206
ES,32005,CENTRAL NORTE,2020,08,1072
SP,35064,JAU,2020,08,330
PI,22004,ENTRE RIOS,2020,08,1465
PB,25015,15ª REGIAO,2020,08,180
TO,17003,SUDESTE,2020,08,108
MG,31097,JUIZ DE FORA,2020,08,527
MA,21003,BALSAS,2020,08,336
PR,41013,13ª RS CIANORTE,2020,08,129
SC,42009,ALTO VALE DO RIO DO PEIXE,2020,08,304
PI,22011,VALE DOS RIOS PIAUI E ITAUEIRAS,2020,08,222
MA,21012,PRESIDENTE DUTRA,2020,08,354
GO,52003,ENTORNO NORTE,2020,08,306
RS,43011,REGIAO 11,2020,08,271
RN,24006,6ª REGIAO DE SAUDE - PAU DOS FERROS,2020,08,239
SC,42016,LAGUNA,2020,08,357
