"","uf","ibge","municipio","cnes","estabelecimento","pop_vinc","bnf_pbf","perc_benef_pbf"
"23304","PE","260190","BEZERROS",2344130,"UNIDADE DE SAUDE DO CRUZEIRO",3689,1077,0.29
"23305","PE","260210","BOM CONSELHO",2632519,"USF PACS CIDADE",3025,1056,0.35
"23306","PE","260210","BOM CONSELHO",2632381,"USF DR JOSE BARBOSA DE OLIVEIRA",4182,1783,0.43
"23307","PE","260220","BOM JARDIM",2636867,"PSF DE BIZARRA",3340,1077,0.32
"23308","PE","260220","BOM JARDIM",2636875,"PSF DE PINDOBINHA",2712,990,0.37
"23309","PE","260220","BOM JARDIM",3036227,"PSF DE UMARI II",3396,1295,0.38
"23310","PE","260230","BONITO",2630478,"PSF ESTREITO DO NORTE",1615,503,0.31
"23311","PE","260230","BONITO",2703955,"PSF ALTO BONITO I",3383,1227,0.36
"23312","PE","260290","CABO DE SANTO AGOSTINHO",361,"USF SAO FRANCISCO II",3069,763,0.25
"23313","PE","260290","CABO DE SANTO AGOSTINHO",20311,"USF CHARNECA I",3315,706,0.21
"23314","PE","260290","CABO DE SANTO AGOSTINHO",20354,"USF GAIBU",6127,1567,0.26
"23315","PE","260290","CABO DE SANTO AGOSTINHO",20494,"USF BELA VISTA I",2941,907,0.31
"23316","PE","260290","CABO DE SANTO AGOSTINHO",3087921,"USF LOTEAMENTO ILHA",3606,952,0.26
"23317","PE","260290","CABO DE SANTO AGOSTINHO",256,"USF SANTA ROSA",2569,588,0.23
"23318","PE","260290","CABO DE SANTO AGOSTINHO",310,"USF ALTO DA IGREJA",3207,730,0.23
"23319","PE","260300","CABROBÓ",3003728,"PSF ALEXANDRINA DE SOUZA BARBOSA",3244,1232,0.38
"23320","PE","260310","CACHOEIRINHA",3493555,"PSF VILA LACASA",3504,1585,0.45
"23321","PE","260320","CAETÉS",2632721,"UNIDADE DE SAUDE DA FAMILIA DE PONTO ALEGRE",2890,1369,0.47
"23322","PE","260320","CAETÉS",2632691,"UNIDADE DE SAUDE DA FAMILIA VARZEA DE DENTRO",1732,809,0.47
"23323","PE","260345","CAMARAGIBE",2346443,"USF CARMELITAS",3112,418,0.13
"23324","PE","260345","CAMARAGIBE",2346117,"USF BAIRRO NOVO I",3753,504,0.13
"23325","PE","260345","CAMARAGIBE",2346354,"USF ALTO SANTO ANTONIO",2815,581,0.21
"23326","PE","260345","CAMARAGIBE",6012167,"USF CELEIRO",3771,797,0.21
"23327","PE","260345","CAMARAGIBE",2346141,"USF CEU AZUL",4362,822,0.19
"23328","PE","260345","CAMARAGIBE",2346257,"USF VALE DAS PEDREIRAS I",1832,278,0.15
"23329","PE","260350","CAMOCIM DE SÃO FÉLIX",962112,"UBS SANTA LUZIA",614,177,0.29
"23330","PE","260350","CAMOCIM DE SÃO FÉLIX",2631695,"PSF SAO JOSE",3562,1695,0.48
"23331","PE","260380","CAPOEIRAS",2346907,"USF DO IMBE",2230,1129,0.51
"23332","PE","260390","CARNAÍBA",5173914,"UNIDADE DE SAUDE DA FAMILIA PROFESSOR FERNANDO FIGUEIRA",1784,674,0.38
"23333","PE","260390","CARNAÍBA",7484089,"UNIDADE DE SAUDE DA FAMILIA CARNAIBA 4",2217,773,0.35
"23334","PE","260392","CARNAUBEIRA DA PENHA",2355124,"USF MASSAPE",4265,1697,0.4
"23335","PE","260400","CARPINA",5708370,"UBS JARDIM NEOPOLES",4840,1294,0.27
"23336","PE","260400","CARPINA",9969306,"UBS SANTO ANTONIO III",2887,723,0.25
"23337","PE","260400","CARPINA",7271182,"UBS NOSSA SENHORA APARECIDA",1790,639,0.36
"23338","PE","260410","CARUARU",6647456,"UNIDADE BASICA DE SAUDE PRISIONAL PJPS",2522,508,0.2
"23339","PE","260410","CARUARU",2682532,"AME PEDRO JUSTINO RODRIGUES UBS KENNEDY II PADRE INACIO",8509,1476,0.17
"23340","PE","260410","CARUARU",2345900,"UBS RAFAEL",5346,1763,0.33
"23341","PE","260410","CARUARU",2682419,"UBS ALTO DO MOURA",4622,1345,0.29
"23342","PE","260410","CARUARU",2345560,"UBS SANTA ROSA II III E IV",11748,2451,0.21
"23343","PE","260410","CARUARU",7484763,"UBS VASSOURAL I II E III",11852,2673,0.23
"23344","PE","260410","CARUARU",2346087,"UBS RIACHO DOCE",1605,634,0.4
"23345","PE","260410","CARUARU",7346085,"UBS CIPO",3068,1191,0.39
"23346","PE","260415","CASINHAS",2637022,"PSF DE VILA NOVA",2230,773,0.35
"23347","PE","260415","CASINHAS",2703327,"PSF DO JUNCO",2483,717,0.29
"23348","PE","260420","CATENDE",4056116,"UNIDADE BASICA DE SAUDE CENTRO",0,NA,NA
"23349","PE","260420","CATENDE",2712946,"POSTO DE SAUDE DE TABAIARE",3192,1362,0.43
"23350","PE","260440","CHÃ DE ALEGRIA",2315181,"PSF SANTA LUZIA",4072,1341,0.33
"23351","PE","260450","CHÃ GRANDE",2344467,"PSF MALHADINHA",1896,588,0.31
"23352","PE","260450","CHÃ GRANDE",2344432,"PSF MACACOS",2396,976,0.41
"23353","PE","260450","CHÃ GRANDE",2344424,"PSF MUNTUNS",2210,823,0.37
"23354","PE","260460","CONDADO",2637111,"UNIDADE DE SAUDE DA FAMILIA NOVO TEMPO",4082,1424,0.35
"23355","PE","260470","CORRENTES",2432226,"USF VILA BRIGUINHA",1997,937,0.47
"23356","PE","260490","CUMARU",5550505,"UNIDADE DE PACS DE CUMARU",269,105,0.39
"23357","PE","260510","CUSTÓDIA",2633469,"USF NOSSA SENHORA DE LOURDES",3885,1096,0.28
"23358","PE","260510","CUSTÓDIA",2703785,"USF MARAVILHA",1769,667,0.38
"23359","PE","260515","DORMENTES",5610281,"UBS JOSE SEVERIANO DE MACEDO",2146,772,0.36
"23360","PE","260515","DORMENTES",3011623,"UBS ALBERTINA CRISTINA DE MACEDO",2830,577,0.2
"23361","PE","260520","ESCADA",7787626,"UNIDADE DE SAUDE DA FAMILIA VILA VIRADOURO",2782,653,0.23
"23362","PE","260520","ESCADA",6633218,"UNIDADE DE SAUDE DA FAMILIA SAO FRANCISCO",3606,1160,0.32
"23363","PE","260520","ESCADA",6633226,"UNIDADE DE SAUDE DA FAMILIA VALE VERDE",3734,996,0.27
"23364","PE","260520","ESCADA",7683855,"UNIDADE SAUDE DA FAMILIA JAGUARIBE",3532,825,0.23
"23365","PE","260530","EXU",2431092,"UNIDADE DE SAUDE DA FAMILIA VILA NOSSA SRA APARECIDA",3924,1516,0.39
"23366","PE","260530","EXU",2635143,"UNIDADE DE SAUDE DA FAMILIA POSTO DA SERRA",3811,1666,0.44
"23367","PE","260530","EXU",6336396,"UNIDADE DE SAUDE DA FAMILIA PAMONHA",1735,767,0.44
"23368","PE","260570","FLORESTA",7481756,"UNIDADE SAUDE DA FAMILIA DR ALDENIR TORRES DE ARAUJO",3509,1246,0.36
"23369","PE","260590","GAMELEIRA",2435527,"UNIDADE DE SAUDE DA FAMILIA SANTA LUZIA",3611,1279,0.35
"23370","PE","260590","GAMELEIRA",2435535,"UNIDADE DE SAUDE DA FAMILIA SAO FRANCISCO DE ASSIS",2899,1152,0.4
"23371","PE","260600","GARANHUNS",3002489,"USF DA BRASILIA",3825,1380,0.36
"23372","PE","260600","GARANHUNS",3002683,"USF MAGANO I",4672,1306,0.28
"23373","PE","260600","GARANHUNS",3266087,"USF DO ESTIVAS",3044,1471,0.48
"23374","PE","260600","GARANHUNS",7545819,"USF MAGANO III",3047,902,0.3
"23375","PE","260600","GARANHUNS",3002586,"USF DA LIBERDADE",3958,1419,0.36
"23376","PE","260600","GARANHUNS",3253961,"USF JARDIM PETROPOLES",4068,1228,0.3
"23377","PE","260620","GOIANA",7328117,"UBS UBU",1026,334,0.33
"23378","PE","260620","GOIANA",2351374,"UBS ATAPUZ",2409,621,0.26
"23379","PE","260640","GRAVATÁ",2435810,"PSF DO CAIC",6289,2107,0.34
"23380","PE","260640","GRAVATÁ",2435837,"PSF DO BAIRRO NOVO PS II",3534,950,0.27
"23381","PE","260640","GRAVATÁ",2436035,"PSF STA HELENA PS IV",3175,859,0.27
"23382","PE","260640","GRAVATÁ",2436051,"USF JUCA",3687,842,0.23
"23383","PE","260640","GRAVATÁ",2436086,"PSF MARIA AUXILIADORA ALDEIR MENEZES CAVALC",4307,1161,0.27
"23384","PE","260650","IATI",3566366,"PSF NOSSA SENHORA DE FATIMA",2864,1203,0.42
"23385","PE","260660","IBIMIRIM",2633981,"UBS AGROVILA V",1513,647,0.43
"23386","PE","260680","IGARASSU",2637685,"ESF SANDRA RUFINO",4568,1414,0.31
"23387","PE","260680","IGARASSU",2637715,"ESF BELA VISTA",3700,1089,0.29
"23388","PE","260680","IGARASSU",2637847,"ESF BEIRA MAR I",4354,1120,0.26
"23389","PE","260680","IGARASSU",2637855,"ESF DO MONTA",3526,912,0.26
"23390","PE","260690","IGUARACY",2712784,"ESF SANTA ANA",1984,745,0.38
"23391","PE","260690","IGUARACY",2713519,"ESF DE IRAJAI",2299,905,0.39
"23392","PE","260700","INAJÁ",6755550,"UNIDADE DE SAUDE DA FAMILIA ARMANDO TIMOTEO",3205,1199,0.37
"23393","PE","260720","IPOJUCA",7207662,"POLICLINICA VEREADORA SEVERINA TELES DE LIMA",0,NA,NA
"23394","PE","260720","IPOJUCA",2714663,"USF 06 MARACAIPE",4960,1090,0.22
"23395","PE","260720","IPOJUCA",2714655,"USF 09 ENGENHO MARANHAO",2211,665,0.3
"23396","PE","260730","IPUBI",5446473,"ESF SERROLANDIA 02",3894,1224,0.31
"23397","PE","260730","IPUBI",6585329,"ESF JARDIM SIQUEIRA",2804,1036,0.37
"23398","PE","260760","ILHA DE ITAMARACÁ",6649734,"UNIDADE BASICA DE SAUDE PRISIONAL PAISJ",2659,221,0.08
"23399","PE","260765","ITAMBÉ",2429012,"UNIDADE DE SAUDE DA FAMILIA QUEBEC",2809,1007,0.36
"23400","PE","260765","ITAMBÉ",2355035,"UNIDADE DE SAUDE DA FAMILIA MARACUJA",4292,1523,0.35
"23401","PE","260765","ITAMBÉ",2714078,"PSF IBIRANGA II",3248,909,0.28
"23402","PE","260770","ITAPETIM",7534779,"ESF MARIA LIMEIRA LEITE",2971,724,0.24
"23403","PE","260775","ITAPISSUMA",6928358,"USF CIDADE CRIANCA",2923,917,0.31
"23404","PE","260780","ITAQUITINGA",3665445,"PSF CHA DE SAPE",2365,673,0.28
"23405","PE","260790","JABOATÃO DOS GUARARAPES",6053521,"USF PETRONIO PORTELA II",2942,510,0.17
"23406","PE","260790","JABOATÃO DOS GUARARAPES",5242444,"USF CORREGO DA BATALHA II",3217,711,0.22
"23407","PE","260790","JABOATÃO DOS GUARARAPES",6540759,"USF CURCURANA II",3793,1007,0.27
"23408","PE","260790","JABOATÃO DOS GUARARAPES",7058640,"USF BARRA DE JANGADA II",3334,741,0.22
"23409","PE","260790","JABOATÃO DOS GUARARAPES",7758782,"USF GUARARAPES II",3519,752,0.21
"23410","PE","260790","JABOATÃO DOS GUARARAPES",7987870,"USF PORTA LARGA",3042,398,0.13
"23411","PE","260790","JABOATÃO DOS GUARARAPES",367346,"USF PORTAL DOS PRAZERES",2151,317,0.15
"23412","PE","260790","JABOATÃO DOS GUARARAPES",7249098,"USF CATAMARA",4274,639,0.15
"23413","PE","260790","JABOATÃO DOS GUARARAPES",2354985,"USF BARRA DE JANGADA",3875,1095,0.28
"23414","PE","260790","JABOATÃO DOS GUARARAPES",3033503,"USF SANTO ALEIXO I",3941,1105,0.28
"23415","PE","260790","JABOATÃO DOS GUARARAPES",3033538,"USF SANTO ALEIXO III",2376,504,0.21
"23416","PE","260790","JABOATÃO DOS GUARARAPES",3047210,"USF ALTO DA COLINA",2425,622,0.26
"23417","PE","260795","JAQUEIRA",2712288,"POSTO DE PSF ALTO DA BOA VISTA",2862,1106,0.39
"23418","PE","260820","JOAQUIM NABUCO",3481018,"POSTO DO PSF DE CUIABA",3969,1557,0.39
"23419","PE","260820","JOAQUIM NABUCO",7535538,"USF MANOEL MENDES DA SILVA",872,458,0.53
"23420","PE","260830","JUPI",2632012,"PSF NOSSA SENHORA DO ROSARIO",2847,634,0.22
"23421","PE","260845","LAGOA DO CARRO",9929908,"UNIDADE PRISIONAL DE LAGOA DO CARRO",0,NA,NA
"23422","PE","260850","LAGOA DE ITAENGA",3983625,"POSTO DE SAUDE DA FAMILIA MANOEL HERMINIO",3120,853,0.27
"23423","PE","260860","LAGOA DO OURO",3051765,"USF DE SAO CRISTOVAO",3503,1083,0.31
"23424","PE","260875","LAGOA GRANDE",2703483,"ESTRATEGIA DE SAUDE DA FAMILIA ESF 01",2750,687,0.25
"23425","PE","260875","LAGOA GRANDE",3665232,"ESTRATEGIA DE SAUDE DA FAMILIA ESF 06",2800,838,0.3
"23426","PE","260880","LAJEDO",6340490,"USF OLHO D AGUA DOS POMBOS",2092,907,0.43
"23427","PE","260880","LAJEDO",6161235,"USF SANTA LUZIA",2031,939,0.46
"23428","PE","260890","LIMOEIRO",2714132,"UNIDADE DE SAUDE DA FAMILIA DO JUA",4621,860,0.19
"23429","PE","260890","LIMOEIRO",3003051,"UNIDADE DE SAUDE DA FAMILIA DR LUIZ TAVORA",2770,530,0.19
"23430","PE","260890","LIMOEIRO",3003086,"UNIDADE DE SAUDE DA FAMILIA FRANCISCO AZEVEDO LINS",5199,780,0.15
"23431","PE","260900","MACAPARANA",41734,"PSF TERRA PROMETIDA",1662,644,0.39
"23432","PE","260915","MANARI",7570740,"UBSF SEVERINA FERREIRA BARROS",1463,802,0.55
"23433","PE","260930","MIRANDIBA",2634503,"USF CACHOEIRINHA",3516,1384,0.39
"23434","PE","260930","MIRANDIBA",6703194,"USF TUPANANCI",1146,500,0.44
"23435","PE","260950","NAZARÉ DA MATA",2636220,"POSTO DE SERTAOZINHO",1250,402,0.32
"23436","PE","260950","NAZARÉ DA MATA",2636271,"POSTO DE LAGOA DO RAMO DE CIMA",526,152,0.29
"23437","PE","260950","NAZARÉ DA MATA",7612788,"PSF PARAISO",2810,641,0.23
"23438","PE","260960","OLINDA",2345137,"USF BASE RURAL",4649,1108,0.24
"23439","PE","260960","OLINDA",3319253,"USF RIO DOCE I E II",10566,1185,0.11
"23440","PE","260960","OLINDA",3872181,"USF JARDIM BRASIL II EQUIPES I E II",9399,1142,0.12
"23441","PE","260960","OLINDA",9690379,"USF ASA BRANCA",6898,1287,0.19
"23442","PE","260960","OLINDA",2344874,"USF DE SAPUCAIA II E III",11267,2516,0.22
"23443","PE","260960","OLINDA",2344750,"USF DO VARADOURO I E II",6796,1845,0.27
"23444","PE","260960","OLINDA",2664054,"USF SALGADINHO SITIO NOVO I E II",8482,1933,0.23
"23445","PE","260970","OROBÓ",2636476,"POSTO DE SAUDE DA FAMILIA DE FIGUEIRAS",1682,618,0.37
"23446","PE","260970","OROBÓ",2636484,"POSTO DE SAUDE DA FAMILIA DE FEIRA NOVA",1375,469,0.34
"23447","PE","260980","OROCÓ",2634805,"PSF MARIA AGUSTINHA DIAS DOS SANTOS",1752,905,0.52
"23448","PE","260990","OURICURI",2353229,"USF CAPELA DE SAO BRAZ",3929,1580,0.4
"23449","PE","260990","OURICURI",2714221,"USF SAO JOAO DOS LOPES",2259,1076,0.48
"23450","PE","260990","OURICURI",2353202,"USF VIDEU",1672,811,0.49
"23451","PE","261000","PALMARES",907847,"UBS MIGUEL ANGELO",906,299,0.33
"23452","PE","261010","PALMEIRINA",2703661,"UNIDADE DE SAUDE DA FAMILIA BAIXA GRANDE",817,361,0.44
"23453","PE","261020","PANELAS",3935124,"UBS RIO BRANCO",686,178,0.26
"23454","PE","261020","PANELAS",3935116,"UBS DE VILA DE CRUZES",457,203,0.44
"23455","PE","261020","PANELAS",2631768,"ESF SAO LAZARO",1798,639,0.36
"23456","PE","261030","PARANATAMA",2631830,"PSF DO AZEVEM",2547,961,0.38
"23457","PE","261040","PARNAMIRIM",6933939,"USF ADAUTO DE SA COSTA",3877,1278,0.33
"23458","PE","261050","PASSIRA",4019296,"UBS VERTENTE SECA",1742,714,0.41
"23459","PE","261070","PAULISTA",2349019,"UBS MANOEL CALDAS DE ARAUJO",168,45,0.27
"23460","PE","261070","PAULISTA",5478235,"PACS VILA TORRES GALVAO",2378,398,0.17
"23461","PE","261070","PAULISTA",2348926,"UBS FRANCISCO MEDEIROS DANTAS",1487,506,0.34
"23462","PE","261070","PAULISTA",3335909,"USF RURAL II",1636,435,0.27
"23463","PE","261070","PAULISTA",3448894,"USF SITIO FRAGOSO II",3411,760,0.22
"23464","PE","261070","PAULISTA",5011817,"USF JARDIM PAULISTA BAIXO IV",2495,459,0.18
"23465","PE","261070","PAULISTA",3778762,"USF EDGAR ALVES II",3404,965,0.28
"23466","PE","261070","PAULISTA",5478308,"USF PARATIBE II",3336,815,0.24
"23467","PE","261090","PESQUEIRA",2631121,"UNIDADE DE SAUDE DA FAMILIA DE CACIMBAO",1388,539,0.39
"23468","PE","261090","PESQUEIRA",6915590,"UNIDADE DE SAUDE DA FAMILIA BAIXA GRANDE",3147,1194,0.38
"23469","PE","261090","PESQUEIRA",7405103,"UNIDADE DE SAUDE DA FAMILIA PORTAL",3256,1121,0.34
"23470","PE","261090","PESQUEIRA",2631024,"UNIDADE DE SAUDE DA FAMILIA ANGICOS",2636,755,0.29
"23471","PE","261100","PETROLÂNDIA",9426280,"UNIDADE BASICA DE SAUDE FRANCISCO FERNANDES",2897,1167,0.4
"23472","PE","261100","PETROLÂNDIA",2634082,"PSF PROJETO ICO MANDANTES",2383,907,0.38
"23473","PE","261110","PETROLINA",2429861,"UBS ISAAC CORDEIRO DA SILVA",8959,3392,0.38
"23474","PE","261110","PETROLINA",2429896,"UBS ALVARO MOREIRA ROCHA",8361,2669,0.32
"23475","PE","261110","PETROLINA",2429926,"UBS DR GAUDENCIO JOSE DO NASCIMENTO",9127,2198,0.24
"23476","PE","261110","PETROLINA",3136876,"UBS DRA SINHA",8727,2208,0.25
"23477","PE","261110","PETROLINA",9712992,"UBS SAO JOAQUIM",3123,1015,0.33
"23478","PE","261120","POÇÃO",2349914,"USF NOSSA SENHORA DE FATIMA",2613,1150,0.44
"23479","PE","261130","POMBOS",425621,"USB CENTRO",1307,423,0.32
"23480","PE","261130","POMBOS",2432757,"PSF NOSSA SENHORA DO CARMO",1650,688,0.42
"23481","PE","261130","POMBOS",304824,"USF JOAO FARIAS",1854,839,0.45
"23482","PE","261140","PRIMAVERA",2637375,"POSTO DE SAUDE DA FAMILIA JOSE FERNANDO DA SILVA",3508,1204,0.34
"23483","PE","261140","PRIMAVERA",2637413,"POSTO DE SAUDE DA FAMILIA ANGELA MARIA SILVA DOS SANTOS",2012,914,0.45
"23484","PE","261150","QUIPAPÁ",5859891,"UNIDADE DE SAUDE DA FAMILIA IRACEMA DE BARROS LIRA",1657,814,0.49
"23485","PE","261150","QUIPAPÁ",5702445,"UNIDADE DE SAUDE DA FAMILIA FERNANDO SALES DOS SANTOS",2992,1263,0.42
"23486","PE","261153","QUIXABA",2347644,"PSF MARIA DAS DORES PEREIRA DE CARVALHO",3116,936,0.3
"23487","PE","261160","RECIFE",1163,"US 109 CS FRANCISCO PIGNATARI",6680,855,0.13
"23488","PE","261160","RECIFE",22306,"US 225 USF SKYLAB II",7107,1504,0.21
"23489","PE","261160","RECIFE",817,"US 149 CS OLINTO OLIVEIRA",1000,214,0.21
"23490","PE","261160","RECIFE",1082,"US 104 CS SEBASTIAO IVO RABELO",5038,1148,0.23
"23491","PE","261160","RECIFE",1198,"US 113 CS DR ARISTARCHO DOURADO DE AZEVEDO",1750,243,0.14
"23492","PE","261160","RECIFE",1368,"US 158 CS PAM CEASA",2713,700,0.26
"23493","PE","261160","RECIFE",1813,"US 112 CS DR JOSE DUSTAN CARVALHO SOARES",1993,525,0.26
"23494","PE","261160","RECIFE",22349,"US 235 USF RODA DE FOGO SINOS",3239,1031,0.32
"23495","PE","261160","RECIFE",22365,"US 237 USF SITIO DAS PALMEIRAS",5844,1304,0.22
"23496","PE","261160","RECIFE",22489,"US 250 USF UR12 UR5 3 ETAPA",4828,1264,0.26
"23497","PE","261160","RECIFE",3037908,"US 294 USF VILA TAMANDARE BEIRINHA",4634,911,0.2
"23498","PE","261160","RECIFE",3562581,"US 316 USF BERNARD VAN LEER",12389,2528,0.2
"23499","PE","261160","RECIFE",22217,"US 242 USF SANTO AMARO I SITIO DO CEU",2551,724,0.28
"23500","PE","261160","RECIFE",24511,"US 254 USF BRASILIT",5364,1050,0.2
"23501","PE","261180","RIBEIRÃO",7205929,"ESF XII FIRMINO SOUZA BARROSO",2064,656,0.32
"23502","PE","261190","RIO FORMOSO",848220,"PSF DR JARBAS BARBOSA",1217,515,0.42
"23503","PE","261190","RIO FORMOSO",2713772,"PSF ARMANDO MONTEIRO QUEIROZ",1779,457,0.26
"23504","PE","261190","RIO FORMOSO",3980111,"POSTO DE SAUDE DA FAMILIA DE PEDRA DE AMOLAR",1599,467,0.29
"23505","PE","261200","SAIRÉ",2630702,"UNIDADE DE SAUDE DA FAMILIA MANOEL TEXEIRA DE LIMA PSF",2296,753,0.33
"23506","PE","261200","SAIRÉ",5039282,"PSF CUNHA",1306,482,0.37
"23507","PE","261220","SALGUEIRO",6679536,"PSF SANTO ANTONIO",4870,458,0.09
"23508","PE","261220","SALGUEIRO",2634562,"UNIDADE SAUDE DA FAMILIA DE CONCEICAO DAS CRIOULAS",2475,1055,0.43
"23509","PE","261230","SALOÁ",2428318,"PSF CATIMBAU",1669,630,0.38
"23510","PE","261230","SALOÁ",2428326,"PSF VARZEA DA SERRA",1474,654,0.44
"23511","PE","261240","SANHARÓ",2630826,"UBS MULUNGU",2021,773,0.38
"23512","PE","261240","SANHARÓ",7500521,"UBS SITIO DAS MOCAS",2526,1139,0.45
"23513","PE","261250","SANTA CRUZ DO CAPIBARIBE",2841649,"UNIDADE DE SAUDE DA FAMILIA DO JACANA",261,105,0.4
"23514","PE","261250","SANTA CRUZ DO CAPIBARIBE",2344319,"UNIDADE DE SAUDE DA FAMILIA DE SANTO AGOSTINHO",4960,1997,0.4
"23515","PE","261250","SANTA CRUZ DO CAPIBARIBE",2344343,"UNIDADE DE SAUDE DA FAMILIA DA COHAB",4543,1465,0.32
"23516","PE","261255","SANTA FILOMENA",2635380,"USF DE LIVRAMENTO",1257,488,0.39
"23517","PE","261260","SANTA MARIA DA BOA VISTA",3009246,"USF DO BAIRRO MANDACARU",3250,1400,0.43
"23518","PE","261300","SÃO BENTO DO UNA",2714442,"USF DA RUA NOVA",4151,1556,0.37
"23519","PE","261300","SÃO BENTO DO UNA",6204554,"USF DA BALANCA",5529,1595,0.29
"23520","PE","261300","SÃO BENTO DO UNA",6204546,"USF ALTO SANTIAGO",2852,1019,0.36
"23521","PE","261310","SÃO CAITANO",7712146,"PSF X JOSE RAMOS 2",3881,1346,0.35
"23522","PE","261310","SÃO CAITANO",3437558,"PSF VIII OTHON BEZERRA DE MELO",3474,662,0.19
"23523","PE","261320","SÃO JOÃO",2343924,"PSF DA LIBERDADE",2064,1027,0.5
"23524","PE","261320","SÃO JOÃO",2343932,"PSF DO PLANALTO",2536,1083,0.43
"23525","PE","261320","SÃO JOÃO",2343959,"PSF DO RIACHO",2567,1218,0.47
"23526","PE","261330","SÃO JOAQUIM DO MONTE",2631245,"USF DE FORMIGUEIRO",1757,739,0.42
"23527","PE","261330","SÃO JOAQUIM DO MONTE",7378750,"USF VILA DE SANTANA II",1285,553,0.43
"23528","PE","261350","SÃO JOSÉ DO BELMONTE",2714698,"UNIDADE DE SAUDE DA FAMILIA ADELMO ALVES TERTO",3175,1685,0.53
"23529","PE","261350","SÃO JOSÉ DO BELMONTE",2714795,"UNIDADE DE SAUDE DA FAMILIA DO BOM NOME",3086,1282,0.42
"23530","PE","261350","SÃO JOSÉ DO BELMONTE",34215,"UNIDADE DE SAUDE DA FAMILIA LUIZ PEREIRA",1306,615,0.47
"23531","PE","261360","SÃO JOSÉ DO EGITO",2351943,"ESFSB SAO BORJA",3766,1245,0.33
"23532","PE","261360","SÃO JOSÉ DO EGITO",2351897,"ESF ARLINDO LEITE LOPES PLANALTO",2339,620,0.27
"23533","PE","261360","SÃO JOSÉ DO EGITO",3983706,"ESFSB DE BONFIM",2079,761,0.37
"23534","PE","261370","SÃO LOURENÇO DA MATA",2635917,"POSTO DE SAUDE DA FAMILIA VARZEA FRIA I",3674,852,0.23
"23535","PE","261370","SÃO LOURENÇO DA MATA",2635976,"POSTO DE SAUDE DA FAMILIA TIUMA I",2505,645,0.26
"23536","PE","261390","SERRA TALHADA",3376788,"USF DO MUTIRAO II",135,32,0.24
"23537","PE","261390","SERRA TALHADA",7091222,"POSTO DE SAUDE POCO DA CERCA",2475,1152,0.47
"23538","PE","261390","SERRA TALHADA",2351706,"USF COHAB",4492,1378,0.31
"23539","PE","261390","SERRA TALHADA",9232850,"USF IPSEP III",2679,495,0.18
"23540","PE","261400","SERRITA",2349469,"POSTO DE SAUDE FAMILIA SITIO BARRINHA",1775,759,0.43
"23541","PE","261410","SERTÂNIA",2633108,"USF ALTO DO RIO BRANCO",3252,1018,0.31
"23542","PE","261430","MOREILÂNDIA",2635437,"PSF SANTA LUZIA",1890,654,0.35
"23543","PE","261450","SURUBIM",2347873,"UNIDADE DE SAUDE DA FAMILIA DO SALGADO",4092,1490,0.36
"23544","PE","261450","SURUBIM",3010791,"UNIDADE DE SAUDE DA FAMILIA MARIA BELARMINA DE ARAUJO",3118,784,0.25
"23545","PE","261450","SURUBIM",2347865,"UNIDADE DE SAUDE DA FAMILIA DE LAGOA DA VACA",3109,1057,0.34
"23546","PE","261450","SURUBIM",2347253,"UNIDADE DE SAUDE DA FAMILIA DO LERIO",2128,835,0.39
"23547","PE","261460","TABIRA",2348535,"USF ILHA DO RATO",991,408,0.41
"23548","PE","261460","TABIRA",2348578,"USF RIACHO DO GADO",2377,890,0.37
"23549","PE","261460","TABIRA",2703513,"USF BAIRRO VITURINO GOMES",2596,944,0.36
"23550","PE","261470","TACAIMBÓ",9590501,"UNIDADE BASICA DE SAUDE PRISIONAL PTAC",646,86,0.13
"23551","PE","261480","TACARATU",5294371,"ESF II CARAIBEIRAS",2653,978,0.37
"23552","PE","261480","TACARATU",2353318,"UNIDADE BASICA CARLOS P DE ARAUJO",6423,2715,0.42
"23553","PE","261500","TAQUARITINGA DO NORTE",2630958,"USF GRAVATA DO IBIAPINA",1714,471,0.27
"23554","PE","261500","TAQUARITINGA DO NORTE",2630966,"USF PAO DE ACUCAR",2764,591,0.21
"23555","PE","261560","TRINDADE",2707004,"USF VILA SACO VERDE MARIA ADALGIZA LEAL",2573,1208,0.47
"23556","PE","261560","TRINDADE",5827817,"USF VILA TREVO MARIA ALDEMI DE LIMA SILVA",2893,1408,0.49
"23557","PE","261570","TRIUNFO",7958080,"UNIDADE DE SAUDE DA FAMILIA USF VI M GORETTI M GASTAO",2691,703,0.26
"23558","PE","261580","TUPANATINGA",6033156,"ESF SANTA CLARA",2318,1196,0.52
"23559","PE","261580","TUPANATINGA",989800,"ESF CURRAL NOVO",1819,758,0.42
"23560","PE","261600","VENTUROSA",2633205,"UBSF UNIDADE DE SAUDE DO TARA",1857,837,0.45
"23561","PE","261600","VENTUROSA",925659,"UBSF ALBINO BEZERRA DE VASCONCELOS",525,179,0.34
"23562","PE","261600","VENTUROSA",3507955,"UBSF MARIA LENICE ALEXANDRE TENORIO",2930,715,0.24
"23563","PE","261610","VERDEJANTE",2714787,"UNIDADE DE SAUDE DA FAMILIA DE VERDEJANTE",2913,799,0.27
"23564","PE","261620","VERTENTES",4020030,"PSF CRUZEIRO",4138,1122,0.27
"23565","PE","261630","VICÊNCIA",2355752,"PSF TRIGUEIROS",1349,469,0.35
